Unnamed: 0,day,has_5,km8_id,cuadricula_id,area_id,profile,point_id,lng,lat,formatted_address,location_type,applicant_id,user,legal_guardian_id,email,$identify,click_dashboard_menu,click_reg_user-log-in_log-in-button,click_school_pin,close_school_profile,favorite_school_from_list,favorite_school_from_listFavorites,login,map_filter_click,map_grade_click,menu_explore,menu_favorites,open_school_profile,open_school_profile3,outside_close_school_profile,remove_favorite_school_from_list,remove_favorite_school_from_listFavorites,sp_school_leadership,sp_school_performance,sp_school_photo,sp_school_price,sp_school_programs,sp_school_students
1364,6,0,139,14,53,3,1043,-74.2652039,4.4852445,"Cra. 8 #4-263, Sibaté, Cundinamarca, Colombia",RANGE_INTERPOLATED,235484,fdc384d3-b2c2-4593-ac62-f6a82afec43a,211286,users_produccion_jardines1365@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,6,0,145,20,78,4,1557,-74.0796016,4.4747862,"Cra. 24b Este #136c Sur-10, Bogotá, Colombia",RANGE_INTERPOLATED,235485,c2b49993-0b9e-41c0-8e7b-875d2a516ac3,211287,users_produccion_jardines1366@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,6,0,146,21,83,2,1651,-74.079554,4.4747466,"Cra. 24b Este #136c Sur-15, Bogotá, Colombia",RANGE_INTERPOLATED,235486,34daed89-e615-4b5f-9a65-eb3809710dfb,211288,users_produccion_jardines1367@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,6,0,151,26,103,3,2041,-74.1501062,4.5073575,"Tv. 18n #93 Sur-76, Bogotá, Colombia",RANGE_INTERPOLATED,235487,0e2fcd4d-d72b-4c7c-b84d-23139c03046d,211289,users_produccion_jardines1368@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,6,0,152,27,108,4,2154,-74.1239748,4.503968,"Cl 96A Sur #5a-57, Bogotá, Colombia",RANGE_INTERPOLATED,235488,4651b083-54fb-4dcd-a02d-3814127f4a89,211290,users_produccion_jardines1369@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,6,0,159,34,135,2,2690,-74.2411703,4.5158175,"Vía Sibate Vda. Chacua #28, Sibaté, Cundinamarca, Colombia",RANGE_INTERPOLATED,235489,77ad690a-720a-4467-9a98-12f76c5fbdd2,211291,users_produccion_jardines1370@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,6,0,163,38,151,3,3009,-74.1532916,4.5281624,"Tv. 17f Sur #81, Bogotá, Colombia",RANGE_INTERPOLATED,235490,bdb61869-ff77-4464-be36-ff0d3b034513,211292,users_produccion_jardines1371@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,6,0,166,41,163,3,3258,-74.0943806,4.5255312,"Dg. 70 Sur #11a Este-71, Bogotá, Colombia",RANGE_INTERPOLATED,235491,f76bb278-68b4-40e5-9380-60fd4b712417,211293,users_produccion_jardines1372@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,6,0,175,50,197,1,3928,-74.1545772,4.5283146,"Tv. 17f Sur #81, Bogotá, Colombia",ROOFTOP,235492,a0cabedb-2f5e-4e63-91f5-1a5a902137fb,211294,users_produccion_jardines1373@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,6,0,180,55,220,2,4391,-74.0782321,4.5436655,"Cra 18 E #42c Sur-30, Bogotá, Colombia",RANGE_INTERPOLATED,235493,153b25fe-d2ea-491a-bdb0-c939b8fb59cc,211295,users_produccion_jardines1374@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,6,0,186,61,243,2,4843,-74.1662647,4.5627937,"Vía Arborizadora Alta #33, Bogotá, Colombia",RANGE_INTERPOLATED,235494,ab25169b-b927-4cbc-99f8-dfeb7e0e62ee,211296,users_produccion_jardines1375@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,6,0,192,67,265,1,5295,-74.0687341,4.5580961,"Cra. 23 Este #28 Sur-32, Bogotá, Colombia",RANGE_INTERPOLATED,235495,992d7a54-370a-4d55-87f6-da0731ffb2b1,211297,users_produccion_jardines1376@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,6,0,206,81,321,2,6413,-74.2452387,4.5800807,"21 #20-337, Soacha, Cundinamarca, Colombia",RANGE_INTERPOLATED,235496,777a9d64-f14a-4832-bc51-3bbc40efee01,211298,users_produccion_jardines1377@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,6,0,218,93,370,1,7390,-74.2246896,4.6063018,"Cl. 13 #36C 61, Soacha, Cundinamarca, Colombia",ROOFTOP,235497,3192a46f-3154-4b9a-9c6c-35acf57ac106,211299,users_produccion_jardines1378@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,6,0,272,147,587,2,11725,-74.1892821,4.6916808,"Tv. 1 #1 Este-357, Mosquera, Cundinamarca, Colombia",RANGE_INTERPOLATED,235498,d7d90472-4878-4c11-8b2c-5f9d711fea30,211300,users_produccion_jardines1379@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,6,0,273,148,591,2,11808,-74.1714439,4.68034,"Cra. 123 # 13-21, Fontibón, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,235499,0cdd9a9f-1485-4925-ad49-a7a647bd4b22,211301,users_produccion_jardines1380@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,6,0,286,161,642,2,12821,-74.23508,4.694739,"Carrera 9 sur #17-36, Mosquera, Cundinamarca, Colombia",ROOFTOP,235500,c5a77176-964e-435f-8885-dbeecea3d10a,211302,users_produccion_jardines1381@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,6,0,300,175,699,2,13979,-73.9855923,4.6963446,"Perimetral de Ote. de Cundinamarca #12, El Antojo, La Calera, Cundinamarca, Colombia",RANGE_INTERPOLATED,235501,1e0137c1-c6aa-4879-8c81-a3f8e23dd941,211303,users_produccion_jardines1382@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,6,0,302,177,707,3,14132,-74.281488,4.727227,"Cl. 7a Sur # 21B-39, Madrid, Cundinamarca, Colombia",ROOFTOP,235502,d4641822-713d-4eec-99e3-25e3ff143f24,211304,users_produccion_jardines1383@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,6,0,307,182,727,2,14531,-74.2008582,4.7170566,"Cra. 5 Este #23-70, Funza, Cundinamarca, Colombia",ROOFTOP,235503,87e539d8-6c6e-4a67-a734-b008d5071a06,211305,users_produccion_jardines1384@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,6,0,322,197,788,2,15743,-74.221576,4.733329,"Cl. 15 # 30-41, Funza, Ceuta, Funza, Cundinamarca, Colombia",ROOFTOP,235504,13e94a2a-0686-40db-b6b7-51d520814dbe,211306,users_produccion_jardines1385@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,6,0,323,198,792,3,15835,-74.2019066,4.7322807,"Calle 45 b #68-15, Bogotá, Ceuta, Funza, Cundinamarca, Colombia",ROOFTOP,235505,ffa10670-d434-4564-8fc0-f54f3d0938aa,211307,users_produccion_jardines1386@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,6,0,326,201,801,3,16016,-74.1485154,4.7254093,"Cl 64 #128-98, Bogotá, Colombia",RANGE_INTERPOLATED,235506,76dfd7f1-fd26-430a-917b-bb5e5e4e3de7,211308,users_produccion_jardines1387@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,6,0,327,202,806,3,16107,-74.1323865,4.7257301,"Cra. 120 #78, Bogotá, Colombia",ROOFTOP,235507,cf54a43d-78f9-4d55-8adb-8e9e14da9905,211309,users_produccion_jardines1388@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,6,0,336,211,842,3,16830,-74.2568142,4.7485422,"Bodegas #21, El Riachuelo, Madrid, Cundinamarca, Colombia",ROOFTOP,235508,cff2fcf1-40dc-4308-89e9-74a8cd2fc3fb,211310,users_produccion_jardines1389@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,6,0,351,226,902,3,18022,-74.1146852,4.7595894,"Dg. 151 #141A-55, Bogotá, Colombia",ROOFTOP,235509,87d4766d-9373-4b4e-93d4-b2fed16a8bb5,211311,users_produccion_jardines1390@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,6,0,353,228,912,1,18227,-74.0778718,4.7760887,"Cra. 111 #171-71, Bogotá, Colombia",RANGE_INTERPOLATED,235510,32de5142-e139-4442-90bf-3f4159320d45,211312,users_produccion_jardines1391@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,6,0,360,235,938,1,18746,-74.0998613,4.790689,"Cl. 172 #135-2, Bogotá, Colombia",ROOFTOP,235511,6b5cb2d7-38bb-4b00-8918-27370e1fc20a,211313,users_produccion_jardines1392@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,6,0,362,237,946,1,18904,-74.0756401,4.7781881,"Cra. 111 #171-99, Bogotá, Colombia",RANGE_INTERPOLATED,235512,6ea9ea64-e20e-4070-89f9-18622b3a5944,211314,users_produccion_jardines1393@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,6,0,380,255,1019,1,20376,-74.087989,4.8328456,"Cota - Chía #2, Cota, Cundinamarca, Colombia",ROOFTOP,235513,860bba81-3fe7-42bc-862c-3f07ecedbcfa,211315,users_produccion_jardines1394@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,6,0,381,256,1021,1,20409,-74.0668335,4.8217053,"Cl. 235 #80-02, Suba, Bogotá, Cundinamarca, Colombia",ROOFTOP,235514,1d79a3a3-eb58-423d-98e0-b11acc1afc14,211316,users_produccion_jardines1395@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,6,0,394,269,1073,1,21459,-74.0333803,4.8576806,"Auto. Norte #Km 7, Costado Occidental, Puente Del Comun, Chía, Cundinamarca, Colombia",ROOFTOP,235515,f4c677c8-73b2-4238-bb77-a1071e8671e5,211317,users_produccion_jardines1396@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,6,0,404,279,1115,1,22299,-74.0488426,4.8980381,"Calle 11 sur #14C-422, El Canelon, Cajicá, Cundinamarca, Colombia",ROOFTOP,235516,f959685e-32eb-4fae-b3bd-149c61187bbf,211318,users_produccion_jardines1397@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,6,0,416,291,1161,3,23216,-74.047131,4.9258878,"Cajica-Tabio #2, Cajicá, Cundinamarca, Colombia",ROOFTOP,235517,8b37bfeb-0f1d-4b5b-9b1b-14951ee1667a,211319,users_produccion_jardines1398@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,7,1,135,10,39,4,775,-74.0903289,4.4719551,"40 #820, Bogotá, Colombia",ROOFTOP,235518,985abbbf-5168-41a4-b32c-c3b9da979e9c,211320,users_produccion_jardines1399@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,7,1,136,11,43,5,856,-74.0808991,4.4727492,"Cl. 137a Sur #21-35, Bogotá, Colombia",ROOFTOP,235519,0b8b7805-4c54-4702-85a5-46ffa1e21375,211321,users_produccion_jardines1400@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,7,1,138,13,52,4,1039,-74.2684831,4.4886517,"Cra. 2 #5-143, Sibaté, Cundinamarca, Colombia",RANGE_INTERPOLATED,235520,394c0cac-e18d-4e5d-b22c-554d1fa11abc,211322,users_produccion_jardines1401@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,7,1,139,14,56,2,1105,-74.25771,4.4844419,"Cra. 6 # 3-5, Sibaté, Cundinamarca, Colombia",ROOFTOP,235521,04fecf44-d45d-4f6c-a3a5-b759968f2192,211323,users_produccion_jardines1402@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,7,1,142,17,66,4,1310,-74.1272782,4.4754271,"Cl. 137 Sur #4-91, Bogotá, Colombia",RANGE_INTERPOLATED,235522,b0e287af-6854-470e-a246-b43d1a6244f2,211324,users_produccion_jardines1403@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,7,1,143,18,69,5,1379,-74.122667,4.476272,"Av Caracas # 135-37, Usme, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,235523,d58a583c-ae56-4cdf-a86b-fa74384f0ea6,211325,users_produccion_jardines1404@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,7,1,144,19,76,3,1512,-74.0959832,4.4893662,"Carrera 10De # 107A-8, Usme, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,235524,4f2a340b-fa01-48ae-8e26-4ee3689cdd41,211326,users_produccion_jardines1405@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,7,1,145,20,80,4,1600,-74.079684,4.4747965,"Cra. 24b Este #136c Sur-1, Bogotá, Colombia",RANGE_INTERPOLATED,235525,2b61fa52-b5d5-4601-9e86-56fa7dc4a356,211327,users_produccion_jardines1406@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,7,1,148,23,92,3,1827,-74.2623547,4.4978727,"Dg. 10 #16-117, Sibaté, Cundinamarca, Colombia",RANGE_INTERPOLATED,235526,7996a0b2-64dd-476b-94c6-d80fc02182ce,211328,users_produccion_jardines1407@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,7,1,151,26,104,1,2063,-74.146116,4.504815,"Cra. 18b Bis A # 95-48, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,235527,3a207036-27dc-4fb1-b3e0-e392e9620bd0,211329,users_produccion_jardines1408@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,7,1,153,28,112,1,2223,-74.115933,4.507539,"Cl. 91 Bis Sur # 14B-16, Usme, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,235528,de32443e-f413-42ee-beec-046135fb90d6,211330,users_produccion_jardines1409@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,7,1,154,29,114,4,2272,-74.0969847,4.4908924,"Carrera 10Ce # 106-8, Usme, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,235529,5d212a5a-ff5f-4942-a3be-324c8af4ab07,211331,users_produccion_jardines1410@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,7,1,156,31,122,4,2440,-74.0767794,4.4989652,"Cl. 90 Bis Sur #24 Este-66, Bogotá, Colombia",RANGE_INTERPOLATED,235530,e0ce3759-f182-4af9-89bb-fda13e9c47ab,211332,users_produccion_jardines1411@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,7,1,165,40,160,1,3182,-74.1116082,4.5248112,"Cra. 2b Bis Este #6-47, Bogotá, Colombia",ROOFTOP,235531,8d97a997-0a43-4a45-8613-0c055c2d4537,211333,users_produccion_jardines1412@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,7,1,167,42,168,4,3359,-74.0814612,4.5287083,"Dg. 60 Sur #18a Este-66, Bogotá, Colombia",RANGE_INTERPOLATED,235532,d81bf745-9b0a-4824-b7ab-8a3f3e97c473,211334,users_produccion_jardines1413@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,7,1,175,50,200,1,3987,-74.1462575,4.536718,"Cl. 80a Sur #18D-73, Bogotá, Colombia",ROOFTOP,235533,70c46fe8-3816-4536-bb2a-d7406be4ad16,211335,users_produccion_jardines1414@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,7,1,176,51,204,4,4073,-74.1350869,4.5437021,"Cl. 71 Bis Sur #16a-18, Bogotá, Colombia",ROOFTOP,235534,c6aa212b-6c55-4a1a-ab8b-8a281c906d60,211336,users_produccion_jardines1415@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,7,1,177,52,206,1,4101,-74.1095665,4.53225,"Dg. 65a Bis Sur #4C-5, Bogotá, Colombia",ROOFTOP,235535,c9898f4f-e543-4a34-a2d3-dcfef1ffcb8e,211337,users_produccion_jardines1416@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,7,1,178,53,211,2,4208,-74.1009598,4.5381135,"Cl. 48x Bis Sur #9 Este-20, Bogotá, Colombia",RANGE_INTERPOLATED,235536,6219fca8-25ba-460b-a59b-e1d3cc7aabb3,211338,users_produccion_jardines1417@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,7,1,182,57,228,1,4544,-74.2395065,4.558775,"Cra. 13 # 24 SUR-97, Soacha, Cundinamarca, Colombia",ROOFTOP,235537,e977d48e-85f4-4596-9be9-8cf4a2cbe804,211339,users_produccion_jardines1418@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,7,1,185,60,239,3,4774,-74.1921369,4.5628515,"Calle 30A Sur # 43-6, Soacha, Cundinamarca, Colombia",ROOFTOP,235538,4bf059a9-f9a7-4d1d-823b-cac335f3ba0d,211340,users_produccion_jardines1419@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,7,1,186,61,244,5,4868,-74.1646772,4.5619456,"Dg. 72f Sur #32-2, Bogotá, Colombia",ROOFTOP,235539,650ded39-2e65-4eb4-8963-cd5073330942,211341,users_produccion_jardines1420@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,7,1,187,62,247,2,4927,-74.1518857,4.5583495,"Cl. 70 Sur #19-22, Bogotá, Colombia",ROOFTOP,235540,6e2caec5-f87e-44c4-8480-2c758894bb20,211342,users_produccion_jardines1421@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,7,1,188,63,251,4,5015,-74.1362337,4.5583833,"Cl. 60g Sur #17-39 a 17-31, Bogotá, Colombia",ROOFTOP,235541,28807e2e-9613-480b-9201-219301687492,211343,users_produccion_jardines1422@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,7,1,189,64,256,1,5101,-74.1125603,4.5536204,"Cl 48Q Sur #5-43, Bogotá, Colombia",ROOFTOP,235542,6e8ce98a-d729-490a-b24f-dedcc3abcba3,211344,users_produccion_jardines1423@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,7,1,190,65,259,5,5180,-74.0989902,4.5559888,"Dg. 36g Sur #20, Bogotá, Colombia",ROOFTOP,235543,2f66d9f6-487c-4c95-8708-84d695e39d3e,211345,users_produccion_jardines1424@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,7,1,191,66,261,2,5209,-74.0862923,4.5523148,"Cl 36i Sur # 8C-55, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,235544,24c9dcd1-454c-452b-865a-c997531ef4b3,211346,users_produccion_jardines1425@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,7,1,192,67,266,3,5308,-74.0679113,4.558323,"Cl. 27 Sur #23 Este-98, Bogotá, Colombia",RANGE_INTERPOLATED,235545,5dea58a7-cdb2-40b5-b928-c40677d83de6,211347,users_produccion_jardines1426@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,7,1,194,69,276,1,5503,-74.235654,4.573746,"Cra. 16 Sur # 11-28, Soacha, Cundinamarca, Colombia",ROOFTOP,235546,cb05a1b9-1ba1-44c9-96eb-9e49834c3f2c,211348,users_produccion_jardines1427@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,7,1,195,70,278,4,5553,-74.2180653,4.5682913,"Cra 6 Este #3-6, Soacha, Cundinamarca, Colombia",ROOFTOP,235547,201d2b8f-0e7a-481f-8055-2ec0c9e72eff,211349,users_produccion_jardines1428@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,7,1,196,71,283,3,5649,-74.2135588,4.5777156,"Carrera 1ª # 16-40, Soacha, Cundinamarca, Colombia",ROOFTOP,235548,03a1c58c-29e7-4bdf-b698-3a526dce5d4d,211350,users_produccion_jardines1429@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,7,1,197,72,288,2,5745,-74.1876996,4.5782541,"Dg. 43d # 22-77, Soacha, Cundinamarca, Colombia",ROOFTOP,235549,4c241148-e21d-41e8-9501-824dd2a21418,211351,users_produccion_jardines1430@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,7,1,198,73,290,1,5783,-74.163895,4.5709639,"Cra. 45c #73A-23, Bogotá, Colombia",ROOFTOP,235550,32cb6500-9a38-4e29-b628-6f385c34ce93,211352,users_produccion_jardines1431@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,7,1,199,74,295,5,5896,-74.1567348,4.5750493,"Cl. 68f Sur # 47-19, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,235551,0a10a953-edd5-4da8-bc97-4e57f992a8ae,211353,users_produccion_jardines1432@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,7,1,200,75,299,2,5972,-74.137663,4.574841,"Cl. 55 Sur # 24B-29, Tunjuelito, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,235552,6aee9b3f-0d80-45e3-9ffa-9e83cd691cbd,211354,users_produccion_jardines1433@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,7,1,201,76,302,5,6036,-74.1161581,4.5699213,"Cra. 15 Bis A # 41-10, Rafael Uribe Uribe, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,235553,b013109e-a87b-4cbc-a105-13fc3cc3689f,211355,users_produccion_jardines1434@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,7,1,202,77,307,2,6131,-74.1030932,4.5744134,"Cra. 12b #27A-25, Bogotá, Colombia",ROOFTOP,235554,320eabb0-0d53-4c1a-a349-a9607782d17e,211356,users_produccion_jardines1435@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,7,1,203,78,311,5,6220,-74.0863339,4.5763246,"Cra. 5 # 12-79, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,235555,5dfcdf03-0a61-4fc8-940e-c84ddab70f62,211357,users_produccion_jardines1436@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,7,1,204,79,314,4,6274,-74.0659509,4.5630012,"Cra. 23b Este #13 Sur-25, Bogotá, Colombia",RANGE_INTERPOLATED,235556,44fa9830-8615-4799-9973-ea7f2464ed56,211358,users_produccion_jardines1437@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,7,1,207,82,328,3,6556,-74.2235645,4.5959801,"Cl. 10A #194 A, Soacha, Cundinamarca, Colombia",ROOFTOP,235557,10b4b0b8-c069-4348-9bc6-68e77a96289b,211359,users_produccion_jardines1438@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,7,1,208,83,331,3,6605,-74.2170842,4.5907441,"Cra. 18G #16-73, Soacha, Cundinamarca, Colombia",ROOFTOP,235558,76380e71-3b74-48af-9189-5adf34c61cde,211360,users_produccion_jardines1439@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,7,1,209,84,336,3,6712,-74.185521,4.597603,"Cl. 65h Sur # 77I-13, Bosa, Soacha, Bogotá, Bogotá, D.C., Colombia",ROOFTOP,235559,b3bc0fee-0ba0-4245-988c-d0b469ceb011,211361,users_produccion_jardines1440@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,7,1,210,85,340,5,6785,-74.1685545,4.594722,"Cra. 73 #40CS-12, Cdad. Bolívar, Bogotá, Cundinamarca, Colombia",ROOFTOP,235560,6056a392-9a6b-4238-a52e-cbe121cb8de6,211362,users_produccion_jardines1441@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,7,1,211,86,341,4,6812,-74.1534099,4.588802,"Cl. 67b Sur #64-17, Bogotá, Colombia",ROOFTOP,235561,739a2402-5d2e-45e5-b90d-937304a99426,211363,users_produccion_jardines1442@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,7,1,212,87,346,1,6901,-74.133889,4.585547,"Cra. 31 # 49-33, Tunjuelito, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,235562,cd30669f-22fb-408c-9803-b19b0c0a808d,211364,users_produccion_jardines1443@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
